filename,width,height,class,xmin,ymin,xmax,ymax
CDY_2053.jpg,2048,1365,uva,495.0,429.3,747.8,840.1
CDY_2053.jpg,2048,1365,uva,828.4,607.9,941.0,723.1999999999999
CDY_2053.jpg,2048,1365,uva,619.5,151.3,926.5,444.0
CDY_2053.jpg,2048,1365,uva,1271.7,778.9,1468.0,1137.1
CDY_2053.jpg,2048,1365,uva,1437.2,783.2,1693.2,1259.9
CDY_2053.jpg,2048,1365,uva,1686.1,755.6,1924.3,1017.5
CDY_2053.jpg,2048,1365,uva,1604.0,348.8,1974.2,547.9
CDY_2053.jpg,2048,1365,uva,1653.7,521.4,1908.1000000000001,742.2
CDY_2054.jpg,2048,1365,uva,1774.0,623.1,1962.0,782.1
CDY_2054.jpg,2048,1365,uva,1764.9,743.0,1922.0,998.0
CDY_2054.jpg,2048,1365,uva,1869.9,850.1,2024.9,1071.1
CDY_2054.jpg,2048,1365,uva,1937.1,732.9,2045.0,937.0
CDY_2054.jpg,2048,1365,uva,1974.1,400.1,2040.0,539.1
CDY_2054.jpg,2048,1365,uva,322.0,846.0,518.0,1131.0
CDY_2054.jpg,2048,1365,uva,269.9,294.0,448.9,493.0
CDY_2054.jpg,2048,1365,uva,518.0,143.1,723.0,315.1
CDY_2054.jpg,2048,1365,uva,462.0,376.1,650.0,536.1
CDY_2054.jpg,2048,1365,uva,455.1,433.9,741.0,773.0
CDY_2054.jpg,2048,1365,uva,655.1,635.0,858.1,939.9
CDY_2054.jpg,2048,1365,uva,869.0,701.0,1061.9,902.1
CDY_2054.jpg,2048,1365,uva,818.9,916.0,1035.0,1079.9
CDY_2054.jpg,2048,1365,uva,1119.0,614.0,1382.0,934.0
CDY_2054.jpg,2048,1365,uva,1438.0,673.0,1559.0,823.0
CDY_2054.jpg,2048,1365,uva,1298.9,673.0,1444.9,852.0
CDY_2054.jpg,2048,1365,uva,1775.1,373.1,1962.1,533.1
CDY_2055.jpg,2048,1365,uva,429.0,288.7,562.1,537.5
CDY_2055.jpg,2048,1365,uva,181.7,360.6,458.2,723.2
CDY_2055.jpg,2048,1365,uva,399.8,512.7,569.7,829.9000000000001
CDY_2055.jpg,2048,1365,uva,0.4,363.4,152.5,870.9
CDY_2055.jpg,2048,1365,uva,1520.6,979.1,1622.8999999999999,1134.3
CDY_2055.jpg,2048,1365,uva,1618.6,669.1,1888.0,1162.0
CDY_2055.jpg,2048,1365,uva,1990.3,667.5,2044.3999999999999,894.2
CDY_2055.jpg,2048,1365,uva,1805.8,410.4,1944.8999999999999,583.0
CDY_2055.jpg,2048,1365,uva,1329.0,671.8,1621.7,1011.5
CDY_2055.jpg,2048,1365,uva,872.3,538.7,1116.8,835.7
CDY_2055.jpg,2048,1365,uva,990.8,615.0,1154.8,920.7
CDY_2055.jpg,2048,1365,uva,598.9,307.7,932.3,736.2
CDY_2055.jpg,2048,1365,uva,164.3,612.2,318.0,862.2
CDY_2055.jpg,2048,1365,uva,1949.2,577.0,2035.7,784.8
CDY_2055.jpg,2048,1365,uva,233.1,255.1,416.0,449.79999999999995
CDY_2056.jpg,2048,1365,uva,1306.1,787.0,1473.0,1109.0
CDY_2056.jpg,2048,1365,uva,890.1,579.0,1064.2,1001.1
CDY_2056.jpg,2048,1365,uva,774.0,173.0,931.9,450.0
CDY_2056.jpg,2048,1365,uva,414.0,795.0,571.1,1055.0
CDY_2056.jpg,2048,1365,uva,281.1,682.0,439.0,979.0
CDY_2056.jpg,2048,1365,uva,954.1,359.0,1071.0,580.9
CDY_2056.jpg,2048,1365,uva,1607.0,576.0,1875.1,888.0
CDY_2056.jpg,2048,1365,uva,1490.0,355.0,1693.0,668.9
CDY_2057.jpg,2048,1365,uva,1065.5,3.6,1514.7,201.1
CDY_2057.jpg,2048,1365,uva,1293.8,508.3,1543.8999999999999,853.5
CDY_2057.jpg,2048,1365,uva,1920.0,310.8,2046.0,739.3
CDY_2057.jpg,2048,1365,uva,1865.9,704.2,2047.2,1166.3000000000002
CDY_2057.jpg,2048,1365,uva,1488.6,787.6,1627.3,987.8
CDY_2057.jpg,2048,1365,uva,1421.0,716.1,1898.2,1284.9
CDY_2057.jpg,2048,1365,uva,2.0,372.1,187.7,634.0
CDY_2057.jpg,2048,1365,uva,190.4,294.6,376.5,569.5
CDY_2057.jpg,2048,1365,uva,194.8,467.2,436.6,947.0999999999999
CDY_2057.jpg,2048,1365,uva,497.8,677.8,698.5,942.8
CDY_2057.jpg,2048,1365,uva,1087.6,335.7,1327.3999999999999,626.8
CDY_2057.jpg,2048,1365,uva,1400.5,243.3,1753.3,707.0
CDY_2058.jpg,2048,1365,uva,1239.7,553.3,1399.3,726.3
CDY_2058.jpg,2048,1365,uva,1639.1,405.6,1921.6,762.6
CDY_2058.jpg,2048,1365,uva,1375.6,592.8,1681.3999999999999,953.0
CDY_2058.jpg,2048,1365,uva,161.2,389.8,326.7,679.3
CDY_2058.jpg,2048,1365,uva,209.4,511.1,464.20000000000005,908.8
CDY_2058.jpg,2048,1365,uva,0.4,613.4,88.10000000000001,854.7
CDY_2058.jpg,2048,1365,uva,944.2,531.6,1115.3,735.0
CDY_2059.jpg,2048,1365,uva,1615.8,242.1,1762.0,382.29999999999995
CDY_2059.jpg,2048,1365,uva,197.9,221.6,395.4,509.5
CDY_2059.jpg,2048,1365,uva,149.7,696.7,327.9,1027.3000000000002
CDY_2059.jpg,2048,1365,uva,1007.0,458.6,1325.8,686.9000000000001
CDY_2059.jpg,2048,1365,uva,1304.1,334.1,1528.1,704.2
CDY_2059.jpg,2048,1365,uva,1627.3,652.9,1734.3999999999999,812.5
CDY_2059.jpg,2048,1365,uva,1483.9,604.7,1634.8000000000002,821.1
CDY_2059.jpg,2048,1365,uva,1716.5,484.6,1857.1,673.4000000000001
CDY_2059.jpg,2048,1365,uva,420.3,392.6,649.8,704.2
CDY_2059.jpg,2048,1365,uva,464.2,625.2,610.4,758.3000000000001
CDY_2059.jpg,2048,1365,uva,1524.9,400.1,1754.8000000000002,657.2
CDY_2060.jpg,2048,1365,uva,976.2,225.9,1167.8,509.5
CDY_2060.jpg,2048,1365,uva,916.1,486.2,1129.8,1011.5
CDY_2060.jpg,2048,1365,uva,746.7,376.4,951.3000000000001,796.2
CDY_2060.jpg,2048,1365,uva,1097.9,543.5,1279.2,859.5
CDY_2060.jpg,2048,1365,uva,1283.6,598.8,1554.1999999999998,922.3
CDY_2061.jpg,2048,1365,uva,780.9,699.0,952.9,839.0
CDY_2061.jpg,2048,1365,uva,190.1,697.9,360.1,1092.9
CDY_2061.jpg,2048,1365,uva,344.0,729.0,470.0,1017.0
CDY_2061.jpg,2048,1365,uva,535.0,853.1,735.1,1065.1
CDY_2061.jpg,2048,1365,uva,656.9,706.0,823.0,1033.1
CDY_2061.jpg,2048,1365,uva,1116.9,610.0,1324.0,790.0
CDY_2061.jpg,2048,1365,uva,1304.9,249.0,1478.0,618.0
CDY_2061.jpg,2048,1365,uva,1624.1,320.0,1844.1,813.0
CDY_2061.jpg,2048,1365,uva,1852.9,770.1,1982.9,875.1
CDY_2061.jpg,2048,1365,uva,1993.0,390.9,2046.0,604.9
CDY_2061.jpg,2048,1365,uva,1336.0,682.0,1423.0,786.0
CDY_2061.jpg,2048,1365,uva,1421.1,729.0,1537.0,934.0
CDY_2061.jpg,2048,1365,uva,1466.1,438.9,1614.1999999999998,545.0
CDY_2061.jpg,2048,1365,uva,1548.9,600.0,1770.9,975.0
CDY_2061.jpg,2048,1365,uva,1450.0,472.9,1642.9,665.0
CDY_2062.jpg,2048,1365,uva,1707.9,323.9,1832.3000000000002,483.5
CDY_2062.jpg,2048,1365,uva,115.8,651.7,250.5,808.1
CDY_2062.jpg,2048,1365,uva,682.3,148.5,847.4,443.9
CDY_2062.jpg,2048,1365,uva,849.0,346.0,1040.6,513.9
CDY_2062.jpg,2048,1365,uva,919.3,546.2,1087.6,850.3000000000001
CDY_2062.jpg,2048,1365,uva,1018.9,540.3,1140.2,742.0999999999999
CDY_2062.jpg,2048,1365,uva,1271.7,341.2,1489.8,544.6
CDY_2062.jpg,2048,1365,uva,1279.2,492.1,1491.3,929.3
CDY_2062.jpg,2048,1365,uva,1475.2,504.0,1608.3,666.3
CDY_2062.jpg,2048,1365,uva,1462.1,654.5,1650.8999999999999,810.9
CDY_2062.jpg,2048,1365,uva,258.0,321.1,510.8,708.6
CDY_2062.jpg,2048,1365,uva,205.0,540.3,351.6,749.5999999999999
CDY_2063.jpg,2048,1365,uva,326.7,702.6,436.5,829.8000000000001
CDY_2063.jpg,2048,1365,uva,41.5,499.2,174.6,785.9
CDY_2063.jpg,2048,1365,uva,0.4,249.2,54.5,603.0999999999999
CDY_2063.jpg,2048,1365,uva,1564.4,522.9,1699.1000000000001,671.8
CDY_2063.jpg,2048,1365,uva,1495.7,319.5,1724.0,552.1
CDY_2063.jpg,2048,1365,uva,1226.7,421.8,1402.1000000000001,723.2
CDY_2063.jpg,2048,1365,uva,1305.7,154.0,1475.2,475.9
CDY_2063.jpg,2048,1365,uva,1015.7,1007.2,1137.4,1186.9
CDY_2063.jpg,2048,1365,uva,838.7,1097.6,928.0,1214.8999999999999
CDY_2063.jpg,2048,1365,uva,841.5,494.9,965.9,784.8
CDY_2063.jpg,2048,1365,uva,657.4,592.8,830.0,795.0
CDY_2063.jpg,2048,1365,uva,546.0,537.5,708.4,990.9
CDY_2063.jpg,2048,1365,uva,374.9,481.9,466.9,622.5
CDY_2063.jpg,2048,1365,uva,228.7,525.7,352.7,695.5
CDY_2064.jpg,2048,1365,uva,32.4,474.4,212.5,739.4
CDY_2064.jpg,2048,1365,uva,1939.0,654.5,2048.0,976.4
CDY_2064.jpg,2048,1365,uva,1759.2,827.1,1867.4,973.2
CDY_2064.jpg,2048,1365,uva,1443.2,578.2,1612.7,923.8000000000001
CDY_2064.jpg,2048,1365,uva,1378.8,296.2,1522.2,600.3
CDY_2064.jpg,2048,1365,uva,1498.5,281.6,1643.5,479.1
CDY_2064.jpg,2048,1365,uva,1208.9,400.1,1406.4,755.6
CDY_2064.jpg,2048,1365,uva,1065.5,667.5,1192.7,1018.6
CDY_2064.jpg,2048,1365,uva,938.3,746.5,1100.7,1014.3
CDY_2064.jpg,2048,1365,uva,851.8,635.5,1015.8,1023.0
CDY_2064.jpg,2048,1365,uva,244.5,610.6,430.6,851.9000000000001
CDY_2064.jpg,2048,1365,uva,160.0,645.8,258.0,777.3
CFR_1620.jpg,2048,1365,uva,1334.0,742.0,1518.9,1110.0
CFR_1620.jpg,2048,1365,uva,157.9,738.0,323.0,882.0
CFR_1620.jpg,2048,1365,uva,242.0,526.1,445.0,698.1
CFR_1620.jpg,2048,1365,uva,272.0,879.0,492.0,1100.0
CFR_1620.jpg,2048,1365,uva,523.0,136.0,703.0,452.0
CFR_1620.jpg,2048,1365,uva,556.0,459.0,694.0,928.0
CFR_1620.jpg,2048,1365,uva,796.0,797.0,928.9,1141.0
CFR_1620.jpg,2048,1365,uva,673.0,721.1,809.0,1194.1
CFR_1620.jpg,2048,1365,uva,707.1,447.9,953.1,726.0
CFR_1620.jpg,2048,1365,uva,995.0,24.0,1184.0,363.1
CFR_1620.jpg,2048,1365,uva,1061.0,210.0,1218.1,514.0
CFR_1620.jpg,2048,1365,uva,1940.1,460.0,2047.0,773.9
CFR_1620.jpg,2048,1365,uva,953.1,476.0,1146.0,940.0
CFR_1620.jpg,2048,1365,uva,1057.0,570.0,1245.0,865.0
CFR_1620.jpg,2048,1365,uva,1131.0,330.9,1506.0,919.9
CFR_1621.jpg,2048,1365,uva,1.6,840.5,125.3,1135.9
CFR_1621.jpg,2048,1365,uva,1884.1,385.5,2030.3,613.8
CFR_1621.jpg,2048,1365,uva,1956.3,656.8,2047.2,850.6999999999999
CFR_1621.jpg,2048,1365,uva,1660.8,874.8,1805.0,1030.8
CFR_1621.jpg,2048,1365,uva,1351.5,462.5,1472.0,768.2
CFR_1621.jpg,2048,1365,uva,1269.3,769.8,1353.3999999999999,897.0
CFR_1621.jpg,2048,1365,uva,1464.9,751.2,1594.1000000000001,953.8000000000001
CFR_1621.jpg,2048,1365,uva,1346.4,768.2,1477.2,969.2
CFR_1621.jpg,2048,1365,uva,1018.5,531.2,1116.5,617.3000000000001
CFR_1621.jpg,2048,1365,uva,1063.1,583.0,1219.5,969.3
CFR_1621.jpg,2048,1365,uva,862.0,962.1,954.8,1084.1
CFR_1621.jpg,2048,1365,uva,276.5,515.8,575.2,778.5
CFR_1621.jpg,2048,1365,uva,546.0,706.6,678.3,989.8
CFR_1621.jpg,2048,1365,uva,604.4,855.9,695.6999999999999,1008.8
CFR_1621.jpg,2048,1365,uva,331.5,694.3,491.1,964.0999999999999
CFR_1621.jpg,2048,1365,uva,437.7,714.9,544.4,957.0
CFR_1621.jpg,2048,1365,uva,989.2,689.2,1088.8,807.7
CFR_1621.jpg,2048,1365,uva,893.2,627.6,1011.7,912.4000000000001
CFR_1621.jpg,2048,1365,uva,814.2,696.3,916.9000000000001,953.8
CFR_1622.jpg,2048,1365,uva,1720.9,782.0,1810.2,922.6
CFR_1622.jpg,2048,1365,uva,3.2,654.9,104.7,830.3
CFR_1622.jpg,2048,1365,uva,1720.9,556.9,1834.3000000000002,780.5
CFR_1622.jpg,2048,1365,uva,1253.9,668.7,1393.0,948.7
CFR_1622.jpg,2048,1365,uva,1128.3,682.5,1298.6,981.1
CFR_1622.jpg,2048,1365,uva,1260.6,462.5,1472.0,720.0
CFR_1622.jpg,2048,1365,uva,1236.5,466.1,1322.6,550.2
CFR_1622.jpg,2048,1365,uva,678.3,651.3,839.9,883.0999999999999
CFR_1622.jpg,2048,1365,uva,546.0,809.3,618.3,876.4
CFR_1622.jpg,2048,1365,uva,432.6,733.8,515.2,826.5999999999999
CFR_1622.jpg,2048,1365,uva,303.8,467.6,410.5,725.1
CFR_1622.jpg,2048,1365,uva,175.0,546.6,307.3,825.1
CFR_1622.jpg,2048,1365,uva,128.8,828.2,420.8,1180.5
CFR_1622.jpg,2048,1365,uva,1564.8,543.5,1753.6,780.5
CFR_1622.jpg,2048,1365,uva,1808.6,689.2,1930.6999999999998,898.9000000000001
CFR_1623.jpg,2048,1365,uva,77.0,476.3,235.0,801.0
CFR_1623.jpg,2048,1365,uva,1808.6,733.8,1965.0,962.0999999999999
CFR_1623.jpg,2048,1365,uva,1466.9,677.4,1722.9,850.8
CFR_1623.jpg,2048,1365,uva,1032.3,739.0,1195.5,1030.9
CFR_1623.jpg,2048,1365,uva,345.3,709.8,630.1,1036.0
CFR_1623.jpg,2048,1365,uva,853.7,658.4,965.1,874.8
CFR_1623.jpg,2048,1365,uva,627.0,634.3,762.5,936.4
CFR_1623.jpg,2048,1365,uva,267.9,620.5,398.29999999999995,836.9
CFR_1623.jpg,2048,1365,uva,362.3,551.8,498.20000000000005,747.6999999999999
CFR_1623.jpg,2048,1365,uva,133.9,356.3,229.9,474.8
CFR_1623.jpg,2048,1365,uva,1983.6,725.2,2047.1999999999998,899.0
CFR_1623.jpg,2048,1365,uva,0.4,356.3,123.7,694.4000000000001
CFR_1623.jpg,2048,1365,uva,273.0,227.5,460.3,464.5
CFR_1624.jpg,2048,1365,uva,1246.0,659.0,1407.0,1027.0
CFR_1624.jpg,2048,1365,uva,1274.0,456.0,1402.0,648.1
CFR_1624.jpg,2048,1365,uva,1338.0,364.0,1483.0,684.0
CFR_1624.jpg,2048,1365,uva,1025.0,424.0,1213.0,593.0
CFR_1624.jpg,2048,1365,uva,891.0,573.9,1137.0,836.9
CFR_1624.jpg,2048,1365,uva,607.9,500.1,740.0,801.1
CFR_1624.jpg,2048,1365,uva,458.0,466.1,629.0,942.1
CFR_1624.jpg,2048,1365,uva,299.9,472.1,448.0,838.1
CFR_1624.jpg,2048,1365,uva,152.1,756.0,330.1,1034.1
CFR_1624.jpg,2048,1365,uva,5.1,615.0,198.0,934.0
CFR_1624.jpg,2048,1365,uva,205.0,554.9,402.0,1029.0
CFR_1624.jpg,2048,1365,uva,845.0,818.9,1062.1,1140.9
CFR_1624.jpg,2048,1365,uva,61.0,431.0,201.1,614.0
CFR_1624.jpg,2048,1365,uva,1673.0,804.0,1813.9,1030.0
CFR_1624.jpg,2048,1365,uva,1571.9,1035.1,1661.0,1100.1
CFR_1624.jpg,2048,1365,uva,1599.1,464.9,1862.1,801.0
CFR_1624.jpg,2048,1365,uva,1676.1,295.0,1860.0,639.9
CFR_1624.jpg,2048,1365,uva,1504.1,94.9,1699.1,360.9
CFR_1625.jpg,2048,1365,uva,1538.8,589.7,1673.1,848.8000000000001
CFR_1625.jpg,2048,1365,uva,82.2,610.2,180.2,850.7
CFR_1625.jpg,2048,1365,uva,164.7,689.2,352.0,897.0
CFR_1625.jpg,2048,1365,uva,290.4,790.7,446.4,972.8000000000001
CFR_1625.jpg,2048,1365,uva,427.5,835.4,551.2,1091.3
CFR_1625.jpg,2048,1365,uva,336.6,1030.9,493.0,1261.2
CFR_1625.jpg,2048,1365,uva,839.9,400.9,979.0,790.7
CFR_1625.jpg,2048,1365,uva,783.0,775.3,879.4,883.0999999999999
CFR_1625.jpg,2048,1365,uva,953.3,665.1,1073.3999999999999,940.0
CFR_1625.jpg,2048,1365,uva,1199.0,806.1,1332.9,938.4000000000001
CFR_1625.jpg,2048,1365,uva,1709.0,583.0,1875.7,801.0
CFR_1625.jpg,2048,1365,uva,1401.7,644.6,1520.2,922.7
CFR_1625.jpg,2048,1365,uva,1279.6,893.8,1413.5,1117.0
CFR_1625.jpg,2048,1365,uva,1319.1,782.0,1459.6999999999998,946.7
CFR_1626.jpg,2048,1365,uva,1566.1,313.0,1752.1,525.9
CFR_1626.jpg,2048,1365,uva,225.9,570.0,413.9,1129.0
CFR_1626.jpg,2048,1365,uva,35.0,488.1,266.0,747.0
CFR_1626.jpg,2048,1365,uva,127.9,916.9,282.9,1250.9
CFR_1626.jpg,2048,1365,uva,362.1,373.0,550.1,713.0
CFR_1626.jpg,2048,1365,uva,746.9,597.9,909.9,952.9
CFR_1626.jpg,2048,1365,uva,686.9,390.0,963.0,679.0
CFR_1626.jpg,2048,1365,uva,1800.0,797.0,1936.0,920.9
CFR_1626.jpg,2048,1365,uva,1709.1,817.0,1816.0,1138.0
CFR_1626.jpg,2048,1365,uva,1667.0,661.0,1808.9,897.0
CFR_1626.jpg,2048,1365,uva,514.9,907.0,646.0,1137.0
CFR_1626.jpg,2048,1365,uva,1564.1,665.0,1680.0,895.0
CFR_1626.jpg,2048,1365,uva,1462.9,689.0,1560.0,839.0
CFR_1626.jpg,2048,1365,uva,1438.9,347.0,1567.9,587.0
CFR_1626.jpg,2048,1365,uva,1951.9,601.0,2042.8000000000002,969.0
CFR_1627.jpg,2048,1365,uva,0.0,752.0,45.1,1043.0
CFR_1627.jpg,2048,1365,uva,1.0,436.0,119.0,626.0
CFR_1627.jpg,2048,1365,uva,367.1,682.0,613.1,1115.0
CFR_1627.jpg,2048,1365,uva,498.1,313.1,847.1,531.1
CFR_1627.jpg,2048,1365,uva,539.0,458.0,774.9,1164.9
CFR_1627.jpg,2048,1365,uva,982.0,422.9,1204.0,1167.0
CFR_1627.jpg,2048,1365,uva,1795.0,677.0,1934.1,959.0
CFR_1627.jpg,2048,1365,uva,731.0,543.0,981.1,1163.0
CFR_1627.jpg,2048,1365,uva,1357.9,546.0,1558.0,780.0
CFR_1627.jpg,2048,1365,uva,1480.1,641.0,1675.1,1063.1
CFR_1627.jpg,2048,1365,uva,1556.1,332.9,1830.1,1028.0
CFR_1627.jpg,2048,1365,uva,1837.0,442.9,2046.1,887.9
CFR_1628.jpg,2048,1365,uva,1042.1,931.1,1184.0,1198.1
CFR_1628.jpg,2048,1365,uva,1121.0,435.0,1235.1,751.0
CFR_1628.jpg,2048,1365,uva,783.1,584.0,1011.0,933.0
CFR_1628.jpg,2048,1365,uva,1001.1,511.9,1117.0,661.9
CFR_1628.jpg,2048,1365,uva,944.0,696.1,1158.0,1071.1
CFR_1628.jpg,2048,1365,uva,1456.0,462.9,1586.0,612.9
CFR_1628.jpg,2048,1365,uva,479.0,601.0,608.0,895.0
CFR_1628.jpg,2048,1365,uva,389.0,639.0,478.9,853.0
CFR_1628.jpg,2048,1365,uva,256.9,572.1,391.9,895.1
CFR_1628.jpg,2048,1365,uva,273.9,313.0,481.0,645.0
CFR_1628.jpg,2048,1365,uva,191.1,503.1,320.1,670.0
CFR_1628.jpg,2048,1365,uva,539.0,508.9,765.9,756.9
CFR_1628.jpg,2048,1365,uva,453.1,397.1,740.0,542.1
CFR_1628.jpg,2048,1365,uva,1.0,725.0,119.0,1000.0
CFR_1628.jpg,2048,1365,uva,90.0,649.1,154.9,729.1
CFR_1628.jpg,2048,1365,uva,1982.9,430.9,2046.0,528.9
CFR_1628.jpg,2048,1365,uva,1877.0,529.0,1999.1,804.0
CFR_1628.jpg,2048,1365,uva,1775.0,533.9,1877.0,787.9
CFR_1628.jpg,2048,1365,uva,1173.1,907.0,1316.1,1167.0
CFR_1628.jpg,2048,1365,uva,1421.9,332.0,1786.9,538.0
CFR_1628.jpg,2048,1365,uva,1356.1,533.9,1561.1,904.0
CFR_1629.jpg,2048,1365,uva,336.6,48.6,613.1,575.9
CFR_1629.jpg,2048,1365,uva,398.2,606.7,802.0,914.4000000000001
CFR_1629.jpg,2048,1365,uva,994.4,644.6,1109.4,905.7
CFR_1629.jpg,2048,1365,uva,795.3,658.4,1003.0999999999999,1019.0
CFR_1629.jpg,2048,1365,uva,1004.6,452.2,1367.3,988.2
CFR_1629.jpg,2048,1365,uva,1377.6,613.8,1636.8,1063.6999999999998
CFR_1629.jpg,2048,1365,uva,1585.4,378.4,1882.5,847.2
CFR_1629.jpg,2048,1365,uva,1635.2,883.1,1726.1000000000001,972.8000000000001
CFR_1629.jpg,2048,1365,uva,1362.2,179.3,1633.6,622.5
CFR_1629.jpg,2048,1365,uva,1365.3,77.8,1561.3,265.0
CFR_1629.jpg,2048,1365,uva,614.7,90.1,1082.1,471.20000000000005
CFR_1629.jpg,2048,1365,uva,3.2,390.6,233.5,888.3
CFR_1629.jpg,2048,1365,uva,1257.1,1104.7,1432.5,1338.5
CFR_1630.jpg,2048,1365,uva,1.6,797.4,121.69999999999999,1190.8
CFR_1630.jpg,2048,1365,uva,652.6,831.8,767.6,1087.7
CFR_1630.jpg,2048,1365,uva,247.3,801.0,396.6,977.9
CFR_1630.jpg,2048,1365,uva,1315.6,936.5,1461.8,1185.7
CFR_1630.jpg,2048,1365,uva,884.5,632.7,1130.2,864.5
CFR_1630.jpg,2048,1365,uva,898.4,833.4,1047.7,1187.3
CFR_1630.jpg,2048,1365,uva,1047.7,838.5,1123.2,1012.3
CFR_1630.jpg,2048,1365,uva,1245.2,722.0,1408.4,965.7
CFR_1630.jpg,2048,1365,uva,1093.9,452.2,1308.8000000000002,780.4
CFR_1630.jpg,2048,1365,uva,589.0,550.2,760.9,756.4000000000001
CFR_1630.jpg,2048,1365,uva,748.6,457.4,944.6,780.5
CFR_1630.jpg,2048,1365,uva,51.4,727.1,224.8,1043.1
CFR_1630.jpg,2048,1365,uva,3.2,567.2,166.39999999999998,741.0
CFR_1631.jpg,2048,1365,uva,391.1,158.1,569.1,324.1
CFR_1631.jpg,2048,1365,uva,1899.0,476.0,2043.0,779.0
CFR_1631.jpg,2048,1365,uva,1498.9,303.9,1641.9,508.0
CFR_1631.jpg,2048,1365,uva,1291.0,344.0,1489.0,677.1
CFR_1631.jpg,2048,1365,uva,5.0,230.1,151.0,495.0
CFR_1631.jpg,2048,1365,uva,912.9,304.1,1079.0,676.1
CFR_1631.jpg,2048,1365,uva,783.0,414.0,966.9,726.0
CFR_1631.jpg,2048,1365,uva,756.9,584.0,906.8,873.0
CFR_1631.jpg,2048,1365,uva,1166.0,481.0,1348.1,713.1
CFR_1631.jpg,2048,1365,uva,1480.1,479.0,1598.1,653.0
CFR_1631.jpg,2048,1365,uva,623.1,358.0,706.0,504.1
CFR_1631.jpg,2048,1365,uva,687.1,360.0,780.1,610.1
CFR_1631.jpg,2048,1365,uva,585.9,426.0,692.0,667.1
CFR_1632.jpg,2048,1365,uva,472.1,801.0,578.8000000000001,950.3
CFR_1632.jpg,2048,1365,uva,374.5,575.9,520.3,871.3
CFR_1632.jpg,2048,1365,uva,166.3,543.5,374.5,986.3
CFR_1632.jpg,2048,1365,uva,888.1,713.3,1035.5,946.6999999999999
CFR_1632.jpg,2048,1365,uva,733.2,504.0,989.2,723.6
CFR_1632.jpg,2048,1365,uva,1161.1,567.2,1415.1,967.3000000000001
CFR_1632.jpg,2048,1365,uva,992.8,632.7,1154.0,869.7
CFR_1632.jpg,2048,1365,uva,1380.7,708.2,1482.2,934.9000000000001
CFR_1632.jpg,2048,1365,uva,1432.5,792.3,1581.8,1034.3999999999999
CFR_1632.jpg,2048,1365,uva,1588.5,541.5,1760.4,838.5
CFR_1632.jpg,2048,1365,uva,1561.3,510.7,1676.3,581.0
CFR_1632.jpg,2048,1365,uva,1688.5,507.1,1868.6,646.1
CFR_1632.jpg,2048,1365,uva,329.9,314.8,503.29999999999995,541.5
CFR_1632.jpg,2048,1365,uva,762.5,203.4,896.4,485.0
CFR_1632.jpg,2048,1365,uva,506.5,493.3,707.6,867.7
CFR_1633.jpg,2048,1365,uva,1083.1,941.0,1184.1,1133.1
CFR_1633.jpg,2048,1365,uva,149.0,952.9,263.1,1191.0
CFR_1633.jpg,2048,1365,uva,1.0,733.0,98.1,1045.0
CFR_1633.jpg,2048,1365,uva,704.1,884.0,806.1,1107.0
CFR_1633.jpg,2048,1365,uva,796.0,800.0,912.9,1012.9
CFR_1633.jpg,2048,1365,uva,673.0,413.9,811.0,612.0
CFR_1633.jpg,2048,1365,uva,1508.0,620.9,1681.1,1030.9
CFR_1633.jpg,2048,1365,uva,1379.0,873.9,1566.0,1035.9
CFR_1633.jpg,2048,1365,uva,584.0,522.0,707.1,852.1
CFR_1633.jpg,2048,1365,uva,854.0,685.0,1019.1,879.0
CFR_1633.jpg,2048,1365,uva,807.9,451.0,952.9,760.0
CFR_1633.jpg,2048,1365,uva,751.1,745.0,852.1,811.1
CFR_1633.jpg,2048,1365,uva,583.1,939.1,719.1,1199.1
CFR_1633.jpg,2048,1365,uva,1600.0,735.0,1719.0,909.0
CFR_1633.jpg,2048,1365,uva,414.9,637.0,555.0,980.0
CFR_1633.jpg,2048,1365,uva,350.1,776.0,433.0,1019.0
CFR_1633.jpg,2048,1365,uva,1176.0,648.0,1348.0,952.0
CFR_1633.jpg,2048,1365,uva,1123.0,610.0,1235.0,808.1
CFR_1633.jpg,2048,1365,uva,1853.0,694.0,2045.9,995.0
CFR_1634.jpg,2048,1365,uva,1380.7,637.9,1543.9,1025.8
CFR_1634.jpg,2048,1365,uva,300.6,193.1,520.3,606.6
CFR_1634.jpg,2048,1365,uva,197.5,558.9,307.3,773.4
CFR_1634.jpg,2048,1365,uva,109.8,457.4,256.0,713.3
CFR_1634.jpg,2048,1365,uva,479.2,364.6,865.5999999999999,637.9000000000001
CFR_1634.jpg,2048,1365,uva,932.7,174.2,1172.9,514.3
CFR_1634.jpg,2048,1365,uva,850.2,469.6,1032.3,835.3
CFR_1634.jpg,2048,1365,uva,1030.3,509.1,1248.8,905.6
CFR_1634.jpg,2048,1365,uva,1212.4,764.7,1377.5,983.1
CFR_1634.jpg,2048,1365,uva,1650.6,522.5,1822.5,1025.7
CFR_1634.jpg,2048,1365,uva,1818.9,670.3,2048.0,1178.6
CFR_1634.jpg,2048,1365,uva,338.2,895.4,498.2,1207.8
CFR_1634.jpg,2048,1365,uva,470.5,934.9,645.9,1196.0
CFR_1634.jpg,2048,1365,uva,597.7,823.1,741.9000000000001,1166.7
CFR_1634.jpg,2048,1365,uva,688.6,670.3,883.0,1084.1999999999998
